100
100 1000
Y
7 79
79 80
1
Y
50 98 36
147 152
1
Y
89 23 72 98 60
19 28
1
Y
11 4 66 33 71
181 183
1
Y
22 91 95 99
82 91
2
Y
89 98 35 50 58
152 161
Y
71 89 67
75 82
2
Y
42 63 81 64
58 66
Y
41 54 25 62 94
101 108
1
Y
16
129 130
1
Y
88 13 49
180 180
1
Y
28
109 117
1
Y
23
158 165
2
Y
26 39 54
21 24
Y
34
154 162
2
Y
62 68 41 33 17
92 98
Y
3 31 20 52
122 130
2
Y
83 79 81
118 124
Y
7 35 30 56
75 79
2
Y
76 61 99 92 64
184 184
Y
57
2 2
1
Y
92 0
73 80
2
Y
39 75 18 3 13
134 136
Y
44 97 9 94
92 99
1
Y
51 43
170 180
2
Y
37 90 63 10
199 200
Y
93 65 25 63
3 11
2
Y
66 84
124 130
Y
51 23 54
22 23
1
Y
74 43 78
191 191
1
Y
62 58
28 36
2
Y
69
52 55
Y
50 80 81 52
12 21
2
Y
75 77 32
95 100
Y
7 98
79 81
1
Y
61 53
37 42
2
Y
40 16 75
104 107
Y
23 18 91 36
128 134
2
Y
5 76
1 5
Y
75
32 34
1
Y
28
163 163
2
Y
92 70 6 59
177 183
Y
47 75 43 85
134 140
2
Y
68 56 80
73 73
Y
40 39
84 93
1
Y
12 53 59 35 97
187 193
2
Y
12 4 87 42 82
27 33
Y
79 51
81 91
1
Y
93 74 83 99 73
36 45
1
Y
24
63 66
2
Y
30 8 13 96
123 130
Y
0 7
152 162
1
Y
7 66 57
84 88
2
Y
1 34
66 69
Y
88 65
191 199
2
Y
65 3 30 55
177 183
Y
49 75 34 76
108 109
2
Y
79 98
126 130
Y
66 52 27
113 121
1
Y
80 61 76 14 86
43 49
2
Y
13
8 17
Y
52
173 173
1
Y
46 5 42 52 11
99 109
2
Y
26
118 126
Y
47 34 71 99
53 61
2
Y
85 98
101 104
Y
24 76
90 98
1
Y
39
120 123
1
Y
50 75 78 73 21
104 104
1
Y
83 81 1 73 11
150 151
2
Y
41 9 99 59 42
113 122
Y
84 43 60 83 28
17 23
1
Y
33 98 99
10 20
2
Y
14
150 158
Y
54
140 145
1
Y
31 74
78 81
2
Y
95 5 7
15 19
Y
56 81 82
114 118
2
Y
70
133 136
Y
16 78 30 67 49
181 184
1
Y
14 4 25 78
154 161
2
Y
82
112 118
Y
12 80
49 55
2
Y
20
168 175
Y
21 24 40
8 13
1
Y
25 69 77 95
44 45
2
Y
36 97 13 33 26
32 38
Y
31 96
181 188
2
Y
46 35 11 94 44
147 152
Y
3 8
34 43
2
Y
70 87 4 83 95
65 68
Y
12 2 32 9
140 149
2
Y
21 0
130 138
Y
75 21 3
144 147
1
Y
71 75 74 14 30
128 133
1
Y
52 74 96 73
82 84
2
Y
76 32
168 168
Y
74 6 18
144 144
1
Y
88 70
144 148
1
Y
79
61 61
1
Y
51 11 88 38
20 24
1
Y
2 9 71
28 38
2
Y
96 14 66 72 59
1 7
Y
3
178 179
2
Y
22 54 1
180 188
Y
76 33 29
164 169
2
Y
33
27 33
Y
75
69 79
1
Y
30 52 4
168 170
2
Y
13
149 154
Y
12 70 95
161 163
2
Y
68 80
185 189
Y
6 38 96
16 25
1
Y
45 80 8 39 56
149 151
1
Y
60
131 133
1
Y
97 58
30 38
1
Y
45 55 13
92 101
2
Y
40 49 63
175 180
Y
83 1 10
120 122
2
Y
50 29 63 92
69 72
Y
9 84 1 20
47 57
1
Y
13 91 40 16 51
177 187
1
Y
49 34 88 50
91 101
2
Y
77 18
34 44
Y
57 2 49 66 64
47 55
1
Y
16 64 0 19
182 187
1
Y
91 73 16 41
83 91
1
Y
67
180 185
2
Y
11
166 175
Y
43 94 33 99 27
88 88
1
Y
93 67
31 39
2
Y
30 86 85 80 88
47 54
Y
18 69
175 181
1
Y
58 70 69
0 10
1
Y
78 18
116 117
1
Y
17 79 55
74 77
2
Y
63 79 2 75
179 188
Y
30 14 47 35
182 189
2
Y
52 26 14 57
96 97
Y
1 81
53 55
1
Y
89
169 173
1
Y
27 68 64 55 46
14 19
1
Y
51
18 24
1
Y
38
69 78
1
Y
79 33 57
80 87
1
Y
18 1 32 91
153 161
2
Y
0
6 7
Y
40 75 63 1
18 24
2
Y
43 14 96 84 46
184 188
Y
95 32
174 181
1
Y
85 48 72 11 78
119 121
1
Y
10 27
87 89
1
Y
67 88
187 187
1
Y
97
150 156
2
Y
3
77 78
Y
41
5 9
1
Y
96 62
111 118
1
Y
34 92 59 1 80
47 52
2
Y
43 51 32 36
93 94
Y
78
11 12
2
Y
62 49 18 22 7
48 51
Y
69 99 10 53 36
28 34
1
Y
31 32 57
53 57
1
Y
74 16 84 77 29
185 186
2
Y
81 34 83 72 43
25 32
Y
51
149 151
2
Y
48 70 17 26
199 200
Y
53 32 31 67 18
67 69
1
Y
23 32 71 7
167 168
2
Y
34 25 53 11 74
36 44
Y
42 87 12 5 20
7 15
1
Y
20
46 52
1
Y
91
118 128
2
Y
41 49 10 79 85
180 189
Y
11 61 78 57
114 121
1
Y
22
166 176
2
Y
5 20 3
180 189
Y
66
64 72
1
Y
40 59 66 63
90 97
1
Y
35 71 77 80 56
88 96
2
Y
76 33
64 66
Y
74 88 60 84 78
11 14
2
Y
97 69 60 50
94 96
Y
41
119 128
2
Y
28 95 52 74
152 160
Y
95 57 77 50 70
159 160
1
Y
82 34 21
160 166
2
Y
38 13 58 31
53 53
Y
68 97 55 3 81
61 69
2
Y
44
155 155
Y
1 38 53 14
190 191
1
Y
44 17 1
14 24
2
Y
2 78 54 39 53
142 148
Y
58 85 51
158 158
2
Y
54 80 37 79 63
67 77
Y
55 42 45 7 34
75 78
2
Y
37 64 14 65 84
155 158
Y
71 73 3 86
89 94
2
Y
66
109 116
Y
80 53 13 11 73
21 27
1
Y
28 60
53 53
2
Y
18 50 74 52
43 47
Y
60 22
46 46
2
Y
69 84
32 42
Y
32 35
2 10
2
Y
21
191 195
Y
84
105 108
1
Y
37 34 62
53 60
2
Y
48 66
188 196
Y
77
83 92
1
Y
56 13 48 11
100 103
1
Y
64 94
92 100
1
Y
43 47 27 54 8
128 133
1
Y
21 27 48 92
110 118
1
Y
10
26 36
2
Y
56 49
24 28
Y
13 85 60 18 76
86 95
1
Y
64 36 88 23 28
149 156
1
Y
17
81 83
1
Y
36 87
121 128
1
Y
8 67 19
133 135
2
Y
54 88 32 59 66
191 200
Y
69 37 55 60 27
24 33
1
Y
26 16 36
148 155
1
Y
99 11 48 72 32
10 12
2
Y
34
172 173
Y
24 86 16
175 185
1
Y
2
142 145
1
Y
73
4 8
1
Y
83 1
148 150
1
Y
35 12 59
87 87
2
Y
75
162 167
Y
21 40 81
177 184
2
Y
73 15 25 96
192 193
Y
6 47 61 34
101 108
100 1000
0 11 2
0 40 3
0 56 3
0 41 8
0 82 5
0 76 10
0 43 9
0 89 8
0 17 1
0 71 9
1 9 1
1 34 2
1 38 5
1 22 1
1 23 3
1 18 1
1 45 9
1 27 8
1 21 6
1 51 9
1 59 8
2 41 1
2 69 5
2 28 6
2 45 4
2 90 9
2 88 9
2 24 4
2 47 1
3 85 8
3 28 10
3 71 3
3 69 8
3 24 9
3 66 4
3 86 3
3 58 10
3 48 9
3 26 10
4 44 4
4 53 4
4 86 1
4 46 7
4 60 1
4 51 1
4 96 6
4 62 2
4 97 10
4 50 5
4 8 3
4 76 7
4 57 9
4 28 4
4 35 7
4 20 3
4 26 10
4 92 4
5 14 6
5 49 1
5 21 9
5 13 8
6 18 6
6 37 4
6 77 1
6 23 5
6 16 6
6 55 9
6 65 9
6 54 1
6 75 7
7 56 4
7 75 4
7 72 4
7 49 7
7 44 7
7 55 1
7 26 5
7 57 4
7 92 4
7 84 10
7 87 5
8 94 1
8 54 6
8 42 3
8 79 8
8 81 10
8 98 4
8 80 1
8 4 3
8 51 3
8 88 2
8 24 6
8 14 8
9 83 5
9 65 6
9 1 1
9 11 4
9 90 2
9 76 1
9 38 1
9 25 7
9 91 7
10 99 7
10 85 1
10 71 10
10 86 8
10 30 8
10 42 1
10 12 9
11 35 7
11 91 4
11 0 2
11 62 1
11 9 4
11 88 4
11 44 1
11 14 3
11 22 2
11 81 7
12 55 1
12 23 8
12 13 1
12 50 10
12 18 7
12 66 5
12 85 9
12 58 1
12 96 7
12 10 9
13 38 10
13 66 7
13 71 6
13 12 1
13 50 8
13 28 9
13 5 8
13 14 2
13 92 2
13 65 5
14 5 6
14 60 7
14 54 6
14 94 8
14 83 4
14 35 8
14 21 10
14 90 1
14 61 7
14 11 3
14 13 2
14 8 8
15 37 9
15 90 9
15 99 9
15 67 10
15 52 3
15 21 3
15 24 5
15 40 9
15 30 2
15 66 9
15 96 8
15 46 1
16 22 4
16 97 1
16 28 5
16 68 7
16 6 6
16 37 5
16 58 2
16 60 6
16 98 6
17 66 7
17 61 3
17 73 7
17 0 1
17 48 1
17 75 8
18 85 3
18 6 6
18 56 7
18 72 9
18 65 5
18 63 10
18 1 1
18 40 2
18 86 3
18 12 7
18 58 9
19 55 10
19 57 10
19 48 4
19 46 4
19 67 10
19 29 7
19 97 10
19 98 1
19 28 9
20 33 4
20 68 3
20 87 6
20 44 8
20 81 8
20 96 4
20 90 2
20 4 3
20 85 8
21 40 10
21 69 7
21 47 10
21 86 6
21 76 9
21 15 3
21 82 9
21 14 10
21 58 4
21 32 1
21 62 9
21 85 5
21 60 4
21 1 6
21 5 9
21 53 3
21 65 6
22 54 3
22 16 4
22 51 6
22 29 6
22 93 1
22 1 1
22 32 4
22 11 2
22 99 9
22 91 4
23 12 8
23 93 6
23 81 7
23 6 5
23 47 6
23 45 8
23 40 10
23 24 8
23 1 3
23 67 8
23 41 6
24 81 1
24 78 10
24 27 6
24 70 5
24 3 9
24 48 8
24 15 5
24 23 8
24 2 4
24 49 9
24 37 4
24 8 6
25 51 1
25 86 6
25 85 2
25 26 7
25 63 9
25 37 10
25 47 8
25 82 7
25 9 7
26 45 2
26 59 1
26 79 2
26 99 5
26 58 6
26 81 3
26 25 7
26 75 7
26 39 4
26 53 3
26 96 5
26 84 9
26 97 1
26 7 5
26 47 3
26 31 1
26 83 10
26 4 10
26 3 10
27 79 3
27 61 6
27 65 9
27 96 3
27 74 8
27 24 6
27 56 8
27 57 5
27 38 7
27 35 8
27 1 8
28 3 10
28 84 3
28 16 5
28 97 10
28 2 6
28 67 3
28 30 5
28 53 6
28 19 9
28 4 4
28 13 9
29 78 7
29 42 5
29 72 5
29 69 5
29 22 6
29 19 7
29 85 7
29 71 1
29 64 10
29 40 1
30 49 7
30 67 8
30 55 8
30 10 8
30 15 2
30 52 7
30 28 5
30 99 3
30 32 6
31 95 9
31 90 8
31 92 10
31 67 5
31 52 3
31 66 10
31 89 5
31 26 1
31 59 6
31 53 2
32 57 2
32 80 8
32 22 4
32 21 1
32 30 6
32 90 10
33 42 1
33 20 4
33 92 1
33 75 1
33 84 10
33 99 7
33 51 9
33 39 4
33 61 2
34 67 9
34 1 2
34 48 10
34 96 5
34 99 6
35 87 9
35 11 7
35 50 8
35 63 9
35 77 8
35 14 8
35 49 1
35 27 8
35 4 7
35 39 3
36 76 4
36 80 1
36 55 10
36 70 8
36 61 6
36 87 2
37 43 5
37 6 4
37 55 10
37 15 9
37 71 5
37 99 10
37 25 10
37 16 5
37 24 4
38 54 5
38 13 10
38 61 5
38 57 5
38 1 5
38 50 9
38 74 2
38 27 7
38 80 6
38 71 5
38 58 9
38 9 1
39 92 4
39 40 1
39 91 4
39 57 6
39 99 4
39 26 4
39 35 3
39 33 4
39 94 4
40 39 1
40 63 9
40 21 10
40 0 3
40 85 7
40 75 5
40 23 10
40 86 5
40 15 9
40 46 8
40 18 2
40 84 5
40 29 1
41 2 1
41 88 6
41 64 5
41 89 10
41 82 2
41 0 8
41 85 5
41 99 6
41 23 6
41 68 8
42 95 6
42 76 10
42 33 1
42 8 3
42 29 5
42 63 6
42 10 1
43 71 10
43 83 8
43 77 3
43 37 5
43 0 9
43 85 6
43 97 9
43 89 5
44 4 4
44 51 7
44 20 8
44 50 10
44 58 3
44 7 7
44 11 1
44 82 8
45 53 6
45 26 2
45 93 9
45 99 8
45 23 8
45 2 4
45 78 8
45 91 6
45 1 9
45 75 6
46 80 1
46 86 4
46 55 4
46 4 7
46 19 4
46 90 8
46 40 8
46 92 8
46 56 6
46 15 1
47 66 8
47 78 2
47 65 5
47 21 10
47 23 6
47 25 8
47 62 1
47 26 3
47 2 1
48 99 7
48 54 4
48 19 4
48 24 8
48 34 10
48 81 2
48 17 1
48 3 9
48 95 1
49 30 7
49 85 6
49 7 7
49 35 1
49 5 1
49 24 9
49 97 4
50 95 7
50 35 8
50 38 9
50 44 10
50 4 5
50 13 8
50 12 10
51 86 5
51 74 6
51 44 7
51 22 6
51 25 1
51 4 1
51 83 1
51 8 3
51 88 5
51 33 9
51 1 9
51 76 2
51 80 8
52 92 8
52 75 2
52 64 1
52 31 3
52 15 3
52 53 9
52 30 7
52 93 7
53 45 6
53 4 4
53 98 8
53 93 4
53 52 9
53 26 3
53 82 8
53 72 10
53 28 6
53 21 3
53 31 2
54 22 3
54 62 8
54 38 5
54 8 6
54 90 4
54 14 6
54 48 4
54 97 8
54 6 1
55 12 1
55 64 3
55 86 4
55 30 8
55 19 10
55 37 10
55 46 4
55 36 10
55 75 4
55 70 3
55 6 9
55 7 1
55 82 8
55 76 6
56 93 6
56 7 4
56 18 7
56 27 8
56 0 3
56 79 5
56 57 1
56 46 6
56 80 5
57 32 2
57 60 8
57 19 10
57 38 5
57 39 6
57 27 5
57 81 10
57 7 4
57 56 1
57 4 9
58 64 10
58 26 6
58 44 3
58 69 8
58 3 10
58 98 4
58 38 9
58 21 4
58 94 2
58 16 2
58 18 9
58 12 1
59 94 9
59 81 3
59 72 8
59 26 1
59 96 3
59 63 8
59 31 6
59 1 8
60 57 8
60 14 7
60 75 9
60 4 1
60 76 1
60 61 1
60 90 4
60 73 8
60 16 6
60 21 4
60 69 9
61 67 1
61 27 6
61 38 5
61 17 3
61 65 3
61 60 1
61 92 10
61 69 10
61 90 10
61 70 4
61 36 6
61 14 7
61 33 2
62 54 8
62 81 7
62 75 1
62 11 1
62 4 2
62 47 1
62 21 9
63 40 9
63 88 6
63 85 3
63 35 9
63 18 10
63 42 6
63 25 9
63 59 8
64 74 9
64 91 7
64 55 3
64 41 5
64 58 10
64 97 1
64 52 1
64 84 8
64 29 10
65 9 6
65 27 9
65 18 5
65 47 5
65 61 3
65 93 9
65 80 9
65 6 9
65 21 6
65 13 5
66 99 9
66 47 8
66 17 7
66 13 7
66 3 4
66 85 10
66 31 10
66 12 5
66 15 9
67 61 1
67 94 2
67 30 8
67 34 9
67 70 7
67 19 10
67 31 5
67 15 10
67 28 3
67 23 8
68 83 8
68 20 3
68 16 7
68 92 8
68 74 6
68 41 8
69 93 7
69 86 5
69 21 7
69 2 5
69 29 5
69 3 8
69 61 10
69 73 4
69 58 8
69 95 10
69 88 4
69 60 9
70 83 9
70 67 7
70 24 5
70 74 8
70 36 8
70 55 3
70 93 9
70 61 4
70 94 6
70 75 5
71 43 10
71 86 8
71 91 2
71 3 3
71 37 5
71 13 6
71 10 10
71 38 5
71 29 1
71 0 9
72 99 2
72 59 8
72 18 9
72 29 5
72 7 4
72 89 1
72 92 6
72 53 10
72 78 5
73 17 7
73 90 2
73 69 4
73 60 8
73 76 7
73 78 5
74 64 9
74 93 6
74 85 6
74 51 6
74 27 8
74 92 4
74 98 2
74 70 8
74 38 2
74 84 3
74 68 6
75 7 4
75 87 3
75 60 9
75 62 1
75 52 2
75 33 1
75 40 5
75 26 7
75 55 4
75 77 8
75 45 6
75 17 8
75 70 5
75 6 7
76 42 10
76 36 4
76 97 6
76 60 1
76 21 9
76 89 5
76 9 1
76 0 10
76 73 7
76 4 7
76 93 4
76 51 2
76 55 6
77 43 3
77 89 1
77 87 4
77 6 1
77 35 8
77 75 8
77 91 9
78 29 7
78 86 3
78 24 10
78 47 2
78 96 1
78 45 8
78 73 5
78 72 5
79 27 3
79 84 6
79 8 8
79 26 2
79 91 6
79 56 5
79 94 8
80 46 1
80 94 6
80 36 1
80 85 5
80 8 1
80 38 6
80 65 9
80 32 8
80 56 5
80 51 8
81 62 7
81 59 3
81 24 1
81 8 10
81 23 7
81 26 3
81 57 10
81 20 8
81 48 2
81 11 7
82 92 9
82 41 2
82 0 5
82 98 5
82 88 5
82 21 9
82 53 8
82 55 8
82 25 7
82 44 8
83 68 8
83 70 9
83 43 8
83 9 5
83 14 4
83 51 1
83 26 10
84 79 6
84 28 3
84 64 8
84 33 10
84 74 3
84 26 9
84 7 10
84 40 5
84 96 2
85 18 3
85 3 8
85 49 6
85 74 6
85 40 7
85 63 3
85 10 1
85 80 5
85 25 2
85 43 6
85 66 10
85 41 5
85 29 7
85 21 5
85 12 9
85 20 8
86 51 5
86 78 3
86 71 8
86 46 4
86 55 4
86 69 5
86 97 8
86 4 1
86 25 6
86 21 6
86 10 8
86 3 3
86 40 5
86 18 3
87 35 9
87 75 3
87 20 6
87 77 4
87 95 7
87 99 10
87 36 2
87 7 5
88 41 6
88 63 6
88 11 4
88 82 5
88 2 9
88 69 4
88 93 5
88 51 5
88 8 2
89 77 1
89 90 2
89 41 10
89 91 10
89 76 5
89 72 1
89 0 8
89 31 5
89 43 5
90 89 2
90 31 8
90 54 4
90 9 2
90 15 9
90 73 2
90 46 8
90 60 4
90 2 9
90 61 10
90 14 1
90 20 2
90 32 10
91 64 7
91 11 4
91 39 4
91 71 2
91 89 10
91 79 6
91 45 6
91 92 9
91 77 9
91 9 7
91 22 4
92 52 8
92 39 4
92 82 9
92 33 1
92 74 4
92 31 10
92 61 10
92 68 8
92 91 9
92 46 8
92 7 4
92 72 6
92 4 4
92 13 2
93 69 7
93 56 6
93 74 6
93 45 9
93 23 6
93 65 9
93 22 1
93 53 4
93 98 3
93 70 9
93 88 5
93 52 7
93 76 4
94 8 1
94 59 9
94 67 2
94 80 6
94 14 8
94 58 2
94 70 6
94 39 4
94 79 8
95 42 6
95 50 7
95 31 9
95 87 7
95 69 10
95 48 1
96 27 3
96 4 6
96 98 3
96 78 1
96 34 5
96 26 5
96 59 3
96 20 4
96 12 7
96 15 8
96 84 2
97 16 1
97 86 8
97 54 8
97 76 6
97 64 1
97 28 10
97 4 10
97 19 10
97 26 1
97 43 9
97 49 4
98 74 2
98 8 4
98 96 3
98 82 5
98 53 8
98 19 1
98 93 3
98 58 4
98 16 6
98 99 9
99 10 7
99 66 9
99 72 2
99 48 7
99 26 5
99 15 9
99 45 8
99 39 4
99 37 10
99 33 7
99 41 6
99 87 10
99 30 3
99 34 6
99 22 9
99 98 9
500
2
Y
27 38 39 65 6
162 164
Y
83 99
18 22
2
Y
34 97 38 36
178 187
Y
39 86
112 115
2
Y
38 22
185 195
Y
32 55 42 86
36 46
1
Y
37 94 23 46 11
89 96
2
Y
4 95 40 25 94
197 197
Y
82 3
149 154
1
Y
23 73 92
75 82
2
Y
59 48 36 23 17
150 159
Y
56 14 46
188 193
1
Y
6
65 67
1
Y
13 81 83 61
139 147
1
Y
46 25 49 22
133 133
1
Y
18 86
174 184
1
Y
26
137 141
2
Y
76 14 95 38
18 18
Y
70 26 74
66 68
1
Y
21 59 45 31 72
33 42
1
Y
68 80 94 37 87
154 164
2
Y
5 76 65 54
183 191
Y
43 97
183 187
2
Y
41 74 39 65
63 63
Y
57 33 84 60 20
180 180
1
Y
25 74 77 60 62
10 18
1
Y
62 11
10 10
2
Y
4 17
91 96
Y
65
38 42
2
Y
60 5 71 33
169 175
Y
11 93 28 0
83 88
1
Y
39 8 1
89 95
2
Y
87 7 20
20 29
Y
88 49 95 42 16
13 22
1
Y
81 96 98
162 163
2
Y
43
109 115
Y
95 22 2 49 33
66 72
2
Y
46 1 54 83
181 186
Y
76 73 67 45 57
4 7
1
Y
64 11 86 81
91 92
2
Y
26 2 54
2 7
Y
52 45 48 10 91
87 88
1
Y
65 20 58
104 113
2
Y
43 54 22 23 55
138 146
Y
96 29 36 76
165 169
1
Y
34 52 76 89
180 180
1
Y
23 19
133 141
1
Y
44 62
0 9
2
Y
74 38 99 11 96
11 11
Y
95
196 200
1
Y
94
15 18
1
Y
83 88
91 93
2
Y
75 15
84 89
Y
16 99
82 88
2
Y
49 4
31 36
Y
30 92
34 41
1
Y
26 6 35 33 15
115 120
2
Y
27
15 23
Y
79 47 95 77
68 76
2
Y
72 31
57 63
Y
69 10
5 7
1
Y
14 74 94 81
157 167
2
Y
80 52 18 99 31
149 152
Y
19 93 57
181 189
1
Y
49 13 47 77 24
122 124
1
Y
41 76 95
158 158
2
Y
86
50 56
Y
0
172 181
1
Y
69 82 85
190 194
2
Y
55 85 76 0
44 46
Y
15
13 20
2
Y
70 33 41 55 80
2 4
Y
56 42 37 0
91 100
2
Y
1 99 54
46 54
Y
97 60 21 10 93
105 114
2
Y
52 32 89 10
34 37
Y
72
53 59
2
Y
48 23 24
91 94
Y
38
38 43
1
Y
13 75 71 11
55 55
2
Y
6 7 12 31
11 13
Y
23 70 28 66 2
176 177
1
Y
51 35 59 66
183 186
1
Y
34 25 41 89 88
159 163
1
Y
49 65
130 137
2
Y
41 73 0
37 45
Y
46 87 9 88
90 96
2
Y
85 55 91 67 88
81 85
Y
60 48
74 84
2
Y
40
43 53
Y
39
41 47
2
Y
45 58
14 20
Y
71 0
155 162
1
Y
99 52 91 14 22
95 98
1
Y
17
95 102
2
Y
9 57 61 37 91
195 199
Y
14 29 75 24 12
86 93
1
Y
68 94 97
89 93
1
Y
94 41
25 34
2
Y
19
81 89
Y
17
166 176
1
Y
10 53 21 6 98
34 41
2
Y
96
95 101
Y
50 45 70 96
148 153
1
Y
52
149 151
1
Y
66 97 38 35 10
10 15
1
Y
26
120 122
1
Y
38 50
161 163
1
Y
88 6 53
43 45
1
Y
75
164 174
2
Y
81 13
143 145
Y
67
97 105
2
Y
32 12
14 20
Y
87 45 50
0 0
2
Y
94 29 34
148 152
Y
32 67 39
126 130
2
Y
77 49 53
121 127
Y
48 22 74 31 27
139 148
2
Y
4 42
131 134
Y
3 55 30
182 183
1
Y
30 33 94 56 96
107 110
1
Y
18 93 87 92 56
150 158
2
Y
59 53
123 129
Y
36 24 67
113 120
2
Y
42 16 31
57 61
Y
2 70
125 132
2
Y
8 63 84 83 32
76 82
Y
72 97 80 30
32 32
1
Y
97 59
39 41
2
Y
82 9 78
115 119
Y
17
16 19
1
Y
23 32 36
11 11
1
Y
57 14 1 95 40
69 79
1
Y
64 0
99 105
1
Y
79 10 9
5 15
1
Y
46
66 74
1
Y
60 3 71 81
91 99
1
Y
2 80 31 3 91
143 153
1
Y
58
11 13
2
Y
44 89
178 182
Y
85 88 46 14
4 9
2
Y
49 24 82 40
117 119
Y
99
132 132
1
Y
29 67 35
45 52
2
Y
86 27 22
108 118
Y
98 69
130 133
2
Y
64 27
22 27
Y
73 86
106 107
2
Y
28 36 44
42 51
Y
64 81 85 91 12
142 147
2
Y
40 10 78
50 56
Y
23 84 5 37 24
118 128
1
Y
6 26 80 84
7 12
2
Y
63 20 64 40 98
38 48
Y
7 32 44 50 47
90 92
2
Y
52
198 199
Y
32
197 200
1
Y
27
11 16
2
Y
27
177 182
Y
17 42
104 110
2
Y
34 72 46 10
166 171
Y
26 66 13 39
172 173
2
Y
39
23 29
Y
32 91 5
61 70
2
Y
44
169 176
Y
56
74 78
2
Y
46 65
76 79
Y
22 72 87 11
3 8
2
Y
10 58 92 47
28 38
Y
14
100 108
2
Y
5 56 66
88 92
Y
80 50 49 67 81
184 184
2
Y
15 80 27
45 51
Y
5 55 68 71 16
103 105
2
Y
5 46
38 44
Y
77 41 85 99
36 43
2
Y
75 66 90 26 82
16 19
Y
12 66 26 86
165 168
2
Y
75 73
120 121
Y
24 62
70 70
1
Y
48 47 13 6 18
91 100
2
Y
31
23 32
Y
46
119 122
2
Y
89 88 1 74 53
104 111
Y
77 62
152 160
2
Y
45 55 75
19 23
Y
44 10 77
133 138
1
Y
88 20 62 64 27
143 146
1
Y
5 96 93
86 90
2
Y
32 2
15 23
Y
93 62 72 63
167 173
2
Y
60 91 46 66
104 113
Y
73 25 93 54
184 194
2
Y
69 55
39 49
Y
41 52 42 85
20 28
2
Y
7 84
66 74
Y
58 21 86
85 91
2
Y
99 69 91 24
122 128
Y
2
130 131
1
Y
23 42 94 16
144 148
2
Y
69 66 6
60 65
Y
39 93
139 143
2
Y
9 43
116 123
Y
83 60 17 6 61
164 166
2
Y
76 32
175 175
Y
7 70 13 52
131 139
1
Y
97 96 80 87
166 171
1
Y
74 30 6
70 70
1
Y
62 26
174 175
1
Y
40
5 7
1
Y
27 36
76 84
2
Y
73
94 98
Y
17
182 192
1
Y
57
26 31
2
Y
83 54 61
113 114
Y
25 52
59 63
1
Y
28 48
27 36
1
Y
62 12
49 54
1
Y
38 75
149 152
2
Y
63 21 23 66
19 25
Y
95 13 40 5
86 95
2
Y
88 8 37 26
5 7
Y
66
49 55
2
Y
51
57 67
Y
96 9 64
98 106
1
Y
86 46 58
85 93
2
Y
57 18 33 27 11
190 190
Y
42 71
112 121
2
Y
81 90 18 14 55
74 75
Y
53 27 8
41 43
2
Y
77 91 74 24 95
182 187
Y
29 15
85 93
2
Y
18 92 95
149 153
Y
69 44
165 174
2
Y
83 3 74 30 47
185 195
Y
99 0 85 38
34 34
1
Y
53
68 72
1
Y
68 40 60 82 3
136 139
2
Y
93 25
40 49
Y
55 4 68
185 187
2
Y
87 89 98 14 78
83 90
Y
10 41 6 67
50 59
1
Y
4 82
147 155
2
Y
20
93 103
Y
13
193 198
2
Y
73 53 21
14 14
Y
90
153 155
1
Y
31
93 101
1
Y
20 13
83 86
2
Y
18 40 80 69
130 132
Y
26 45
188 188
2
Y
24 23
104 114
Y
71 80
103 106
2
Y
96 72 93 78
118 128
Y
62 37 83 4 90
72 80
1
Y
38 36 98 75 69
121 131
1
Y
66 16 5 0 93
26 32
2
Y
5 33 79
5 10
Y
6 71 43 98
197 200
2
Y
63 85 62 88 72
135 141
Y
7 78 21
50 57
1
Y
98 75 38
135 145
1
Y
2
36 40
1
Y
60 37 28 8
137 145
1
Y
51 5 67 29 44
54 56
2
Y
29 19
34 42
Y
23 31
126 136
2
Y
83 1 30
31 31
Y
98
62 66
1
Y
52 51 40 43
148 158
2
Y
47 95 19
45 53
Y
30 27 58 25 85
78 81
1
Y
96 98
81 82
2
Y
43 25 99 42 1
91 92
Y
57
87 93
1
Y
66 12 52 64 65
3 8
2
Y
75
147 150
Y
41
19 19
1
Y
16 7 35
86 86
1
Y
12 11 69
156 157
2
Y
52 55 40 60
180 190
Y
78 11
12 15
2
Y
64
27 29
Y
0 32
46 50
1
Y
87 16 89
32 35
2
Y
30 72
3 6
Y
52
69 72
1
Y
38 83 59 69
100 101
1
Y
64 92 82 77 47
160 163
1
Y
92 47 64 51 60
161 166
1
Y
66
42 51
1
Y
32
124 125
1
Y
51 81 1 93
135 139
2
Y
28 33
17 23
Y
78 55 86 67 87
15 19
1
Y
56 41 64 34
194 197
1
Y
33 21 73 41
36 39
2
Y
62 85
63 68
Y
79 15 74 67
52 60
1
Y
14 69
182 185
1
Y
57
133 135
2
Y
55 24
180 187
Y
12 3 75
1 8
2
Y
3 68 64 91
165 168
Y
99 44
34 34
2
Y
88
175 177
Y
86 80 9
124 127
2
Y
20 34
86 93
Y
39 64 47 4
166 172
1
Y
82
29 30
2
Y
26 97 33 1 24
199 200
Y
7 81 78 57
14 16
2
Y
83
33 40
Y
76 17 91 13
186 190
1
Y
9 38 61
55 58
2
Y
38 88 10 16 23
7 14
Y
36 24 22 64 45
182 182
1
Y
31 76 13
149 158
1
Y
26 13 93 94 84
12 14
1
Y
68
128 133
1
Y
13 79 1 97
153 154
2
Y
