20
500 5000
428 384 9
428 383 9
428 361 1
428 389 1
428 240 2
428 499 9
429 499 8
429 321 6
429 419 7
429 332 3
429 98 9
430 144 4
430 119 1
430 161 9
430 476 8
430 193 6
430 197 9
430 219 7
430 154 4
430 421 1
430 491 6
431 361 9
431 494 10
431 286 5
431 376 9
431 167 2
431 79 10
431 283 2
431 378 7
431 332 3
431 315 6
431 357 1
431 82 8
431 1 6
431 3 10
431 287 8
432 401 7
432 74 6
432 417 1
432 224 2
432 254 10
433 50 5
433 307 3
433 157 10
433 357 1
433 148 7
433 351 3
433 27 9
433 165 6
433 181 6
433 29 1
433 249 4
433 327 3
433 272 10
434 61 1
434 13 1
434 311 4
434 283 10
434 493 3
434 398 1
434 378 8
434 269 2
434 282 7
434 259 2
434 286 3
434 253 8
434 498 6
434 36 10
435 92 9
435 49 10
435 11 2
435 402 10
435 41 1
435 223 10
435 359 1
435 143 2
435 369 2
435 284 5
436 471 4
436 205 1
436 323 2
436 331 6
436 420 5
436 376 7
436 159 7
436 352 1
436 167 10
436 337 5
437 11 9
437 311 7
437 28 4
437 324 7
437 148 7
437 16 5
437 325 2
437 178 6
437 408 7
437 452 4
438 398 8
438 241 6
438 347 2
438 221 7
438 399 10
438 195 10
438 361 4
438 192 1
438 448 10
438 396 8
439 151 8
439 230 4
439 314 10
439 484 3
439 87 5
439 254 3
439 68 2
439 240 5
439 291 2
439 275 8
439 288 6
439 278 5
439 205 9
440 66 1
440 103 7
440 64 5
440 228 7
440 427 9
440 297 3
440 238 6
440 353 10
440 481 4
440 269 4
440 139 8
441 11 1
441 416 3
441 232 7
441 182 9
441 6 6
441 307 8
441 283 3
441 271 5
441 108 5
441 309 8
441 111 6
442 361 2
442 301 3
442 165 3
442 156 7
442 248 6
443 231 3
443 61 1
443 198 7
443 139 10
443 154 1
443 164 10
443 111 5
443 37 6
443 309 7
443 244 7
443 235 7
443 241 7
443 205 3
443 364 10
444 181 7
444 20 2
444 476 8
444 370 1
444 67 7
444 350 2
444 103 3
444 335 4
444 261 8
444 57 9
444 225 9
445 41 10
445 252 3
445 376 3
445 72 7
445 227 5
445 399 5
445 18 4
445 242 9
445 350 9
445 386 4
445 149 1
446 454 9
446 51 3
446 451 1
446 212 10
446 450 3
446 17 10
446 250 2
446 335 1
447 354 1
447 320 7
447 194 7
447 450 4
447 0 10
447 481 7
447 244 3
447 492 5
447 140 6
447 327 1
447 332 10
447 178 10
448 204 10
448 148 4
448 365 3
448 462 3
448 83 9
448 107 7
448 438 10
448 104 4
449 168 3
449 71 6
449 178 5
449 125 6
449 422 9
449 73 1
449 145 6
450 255 4
450 463 1
450 378 10
450 447 4
450 323 6
450 150 7
450 139 4
450 480 7
450 446 3
450 9 3
450 50 10
450 281 8
450 402 4
451 269 10
451 52 1
451 386 1
451 132 8
451 446 1
451 101 3
451 343 9
451 136 9
451 220 6
451 397 2
451 138 1
452 232 9
452 472 9
452 394 10
452 260 1
452 460 6
452 499 7
452 412 1
452 31 3
452 437 4
453 219 1
453 131 6
453 173 10
453 344 7
453 283 8
453 126 7
453 263 2
453 328 4
453 204 4
453 362 2
453 18 8
453 414 5
453 182 4
454 446 9
454 81 6
454 472 10
454 224 7
454 364 4
454 102 4
454 160 3
454 30 7
454 83 9
455 496 7
455 288 3
455 473 7
455 106 10
455 135 8
455 128 2
455 23 5
455 360 9
455 417 10
455 172 4
455 39 10
455 122 10
456 347 9
456 348 4
456 273 9
456 379 3
456 6 4
456 111 5
456 238 6
457 257 2
457 392 2
457 493 6
457 25 3
457 70 4
457 319 3
457 289 3
457 271 1
457 208 4
457 488 9
458 124 9
458 247 3
458 233 8
458 251 6
458 90 5
458 350 6
458 470 4
458 238 8
458 149 1
458 255 4
458 419 7
458 472 3
459 88 6
459 243 7
459 425 9
459 274 10
459 253 8
459 148 8
459 175 9
459 23 7
460 221 3
460 355 6
460 1 10
460 100 1
460 48 4
460 342 10
460 378 8
460 319 2
460 452 6
460 217 3
460 173 8
460 7 1
461 196 2
461 45 5
461 82 3
461 497 9
461 282 2
461 104 3
461 244 4
461 185 1
461 271 4
461 354 7
461 467 5
461 92 2
461 287 10
461 250 3
462 448 3
462 215 5
462 284 2
462 417 4
462 486 6
462 254 1
462 80 5
462 95 4
462 18 8
462 145 7
462 27 9
462 70 10
463 35 3
463 381 10
463 308 7
463 45 6
463 450 1
463 313 3
463 48 8
463 120 7
463 208 1
463 182 7
463 197 9
464 157 7
464 188 5
464 192 7
464 423 1
464 234 9
464 219 8
464 112 3
464 319 10
464 321 2
464 22 2
464 329 9
465 180 3
465 209 5
465 38 8
465 7 4
465 193 8
465 123 2
466 126 2
466 390 9
466 365 6
466 162 10
466 417 8
466 400 6
466 471 6
466 71 4
466 197 10
466 269 6
466 96 4
466 92 5
467 60 8
467 81 1
467 288 3
467 355 7
467 376 10
467 76 5
467 342 6
467 425 10
467 98 7
467 461 5
467 148 6
467 111 8
468 492 9
468 426 10
468 237 4
468 229 3
468 199 10
469 30 3
469 149 7
469 417 6
469 192 7
469 273 4
469 343 9
469 75 9
469 317 1
469 373 2
469 499 4
470 291 1
470 223 4
470 458 4
470 21 9
470 169 7
470 487 10
470 59 2
470 56 2
470 140 7
470 159 7
470 151 10
471 349 5
471 408 5
471 436 4
471 171 8
471 183 1
471 293 2
471 466 6
472 452 9
472 475 4
472 454 10
472 40 5
472 458 3
472 163 8
473 315 2
473 138 5
473 221 3
473 391 5
473 455 7
473 201 10
473 34 6
473 251 2
473 91 6
473 124 10
473 14 2
474 479 10
474 56 8
474 341 4
474 244 2
474 189 3
474 178 4
474 392 2
474 253 4
474 309 8
474 423 9
474 35 4
475 305 7
475 472 4
475 173 10
475 398 8
475 232 2
475 371 3
475 157 9
475 271 6
475 203 1
476 158 3
476 227 6
476 444 8
476 362 1
476 344 8
476 430 8
476 346 8
477 195 1
477 395 7
477 66 2
477 379 6
477 420 3
477 215 8
477 227 5
477 94 6
477 164 7
478 276 3
478 184 8
478 67 1
478 98 5
478 173 3
478 498 6
479 474 10
479 48 8
479 38 8
479 101 2
479 199 9
479 61 10
479 497 5
479 69 9
479 258 7
479 3 6
479 274 9
480 267 7
480 410 6
480 177 4
480 259 9
480 81 8
480 203 3
480 8 8
480 450 7
480 98 6
480 150 7
480 165 4
480 82 3
481 423 8
481 285 7
481 173 9
481 249 3
481 359 3
481 298 8
481 447 7
481 287 9
481 440 4
481 64 9
482 98 9
482 363 1
482 145 9
482 374 9
482 260 8
482 349 4
482 101 3
482 201 9
482 4 6
482 422 9
482 216 6
482 110 10
482 59 8
483 15 4
483 5 3
483 40 6
483 55 10
483 175 7
483 85 3
483 210 10
483 49 3
483 197 7
483 385 10
483 403 3
484 491 9
484 439 3
484 400 4
484 319 10
484 34 4
484 44 2
484 295 9
485 336 3
485 71 2
485 10 1
485 406 2
485 254 5
485 235 5
485 49 10
485 159 4
485 101 10
485 94 8
485 306 3
486 159 10
486 415 3
486 93 9
486 2 1
486 462 6
486 420 9
486 73 6
486 65 3
486 388 10
487 303 10
487 240 2
487 63 9
487 470 10
487 131 10
487 259 8
487 236 2
488 281 7
488 204 9
488 254 4
488 187 6
488 201 10
488 348 10
488 132 10
488 384 2
488 243 8
488 356 2
488 457 9
488 302 3
489 228 7
489 368 2
489 11 9
489 332 5
489 357 1
489 69 4
489 183 2
489 160 8
489 285 3
490 205 5
490 51 8
490 166 4
490 304 1
490 278 5
490 33 7
490 422 6
490 379 2
490 358 6
491 174 8
491 401 3
491 484 9
491 381 9
491 384 9
491 9 1
491 159 8
491 407 5
491 207 3
491 172 4
491 196 6
491 10 8
491 210 9
491 343 5
491 430 6
492 468 9
492 417 5
492 33 2
492 210 8
492 447 5
492 290 10
492 202 1
492 281 9
492 112 4
492 28 9
492 317 5
492 143 7
493 238 3
493 434 3
493 71 9
493 418 4
493 288 10
493 395 10
493 457 6
493 232 3
493 231 8
493 7 1
493 148 6
493 393 4
494 431 10
494 291 2
494 210 7
494 499 8
494 13 7
494 95 7
494 91 8
494 321 1
494 83 5
494 177 3
495 288 3
495 350 6
495 344 8
495 223 3
495 220 4
495 247 6
495 107 3
496 455 7
496 104 5
496 5 9
496 83 5
496 497 4
496 182 8
497 126 5
497 423 8
497 45 3
497 336 6
497 461 9
497 479 5
497 496 4
497 1 6
497 274 10
498 347 9
498 125 7
498 146 1
498 365 7
498 359 1
498 154 3
498 40 2
498 478 6
498 434 6
498 427 7
499 429 8
499 346 6
499 160 1
499 277 2
499 494 8
499 406 5
499 452 7
499 469 4
499 13 8
499 428 9
250
1
Y
216 208 128
3 4
2
Y
301 63 109
301 313
Y
446 45 285 193
7 24
2
Y
32 114 60 169
93 107
Y
381 373 336 199 83
75 95
2
Y
347 45 391 202
45 47
Y
152 181
137 139
1
Y
458 284 121 0
227 244
1
Y
378 310 383 38 100
322 329
1
Y
254 152 496 457 164
351 357
1
Y
471 334 76
55 61
2
Y
174 358 118 363
10 19
Y
120
129 148
2
Y
352 374 451 440
361 369
Y
50 184 69
7 17
1
Y
433 388
254 267
2
Y
292 408 139 199
317 329
Y
341 241 492 187 48
472 477
1
Y
390 363
425 439
2
Y
446 13 303 9
184 191
Y
164 69
10 16
1
Y
26
289 308
2
Y
76 142 32 187
160 177
Y
61 268 391 354
456 456
2
Y
334 463
111 115
Y
259 255
139 139
2
Y
449 206 172
433 453
Y
17 434 416 44
408 408
2
Y
29 449 375 180
367 372
Y
296 102
489 489
2
Y
26 383 444 432 163
227 241
Y
233 219 19
437 442
1
Y
80
265 272
2
Y
454 484 438
20 21
Y
213 146 22 444 2
304 305
2
Y
92 364 331 258
158 173
Y
310 94 11 366 465
333 341
1
Y
240
337 347
2
Y
209
221 234
Y
176 412 118
330 347
1
Y
16 303 269 491 366
133 144
2
Y
49 397
277 289
Y
147
214 225
1
Y
89 462 30 357 118
290 305
2
Y
26 21 110 488
451 455
Y
300
31 47
1
Y
429 434 161 463 271
355 365
2
Y
155 247 165
472 473
Y
46
0 1
1
Y
388 386 247
238 253
2
Y
307 303 246
464 483
Y
454
199 214
1
Y
32 340 317
184 188
1
Y
375 319 394 302 499
219 225
1
Y
195
64 65
1
Y
55 463 1 142
14 19
2
Y
36 266 242
383 402
Y
231 128 435 289 407
10 11
1
Y
267 168 477
130 140
2
Y
248 216 175 190
100 103
Y
148
388 396
2
Y
383 270 221 357
87 103
Y
61 279
257 271
1
Y
35 22 225
448 460
1
Y
140 364
442 461
2
Y
187 145 224 496 379
150 166
Y
107 116 271 494 343
146 149
1
Y
211 238 275
407 407
1
Y
121 6 93 453
240 243
2
Y
285 478 32 240
136 145
Y
427 211 65
0 1
2
Y
148
22 23
Y
240 398 84 58
315 334
1
Y
75
47 67
2
Y
129
220 226
Y
387 340
427 434
2
Y
398
412 420
Y
29 9 420 374
84 103
2
Y
71 64 174 43 67
462 479
Y
125 67 317
13 14
2
Y
436 462 13
266 275
Y
26 309 246
370 382
1
Y
274
149 163
1
Y
82 255
357 358
1
Y
244
246 263
2
Y
274 252 229 140 155
231 240
Y
276 304
239 255
1
Y
135 155
75 93
1
Y
118
439 445
2
Y
258 170 233 477
44 55
Y
188
267 287
2
Y
6 222 227 304 301
109 117
Y
28 404 97 37 23
149 159
1
Y
209 265 344 420 100
320 339
1
Y
346
469 477
2
Y
39 53 296
164 180
Y
173 317
125 128
1
Y
226 202
286 295
2
Y
248
426 435
Y
179 226 445 499 140
408 414
1
Y
455 183 68
264 277
2
Y
270 422 280 174
127 134
Y
157
164 167
1
Y
342
136 140
2
Y
402 132 19 253 0
260 275
Y
220 157 100 397 344
120 136
2
Y
378 457 125 134 172
178 192
Y
374 38 95 223 336
149 156
1
Y
301
67 87
2
Y
244
460 472
Y
239 122 154 247
38 54
2
Y
362 305 5
283 288
Y
228 217 316 257
146 154
2
Y
143 153 77 248 195
371 376
Y
448 453 321 65
208 213
2
Y
372
205 211
Y
263 249
360 373
1
Y
256 265 55 294
129 134
2
Y
302 73 413
379 398
Y
414 29
296 310
1
Y
367 270
490 500
2
Y
217 430 92 406 475
412 418
Y
216
184 185
2
Y
399 219 209 376 407
482 485
Y
198 128 160
275 282
2
Y
202 368
349 362
Y
273
85 105
2
Y
283 322 279 326
175 180
Y
23 321 417 18 442
455 471
2
Y
182 0 435 474 413
3 18
Y
160
178 196
1
Y
451 360 400 73
49 65
1
Y
113 405 205 366 273
433 433
1
Y
382 171 277
111 130
1
Y
468 99 328
266 275
2
Y
442
151 151
Y
287 295 397 109
119 128
2
Y
218
274 287
Y
110 179
430 449
1
Y
149 308 378
470 490
2
Y
158 318
350 366
Y
52 246
34 34
2
Y
460
306 319
Y
474 386 449
107 126
1
Y
130 455
217 226
1
Y
480 222 483
170 188
2
Y
341 375
223 242
Y
153 326 21 193
363 371
1
Y
77
286 291
1
Y
398 20 237
451 465
1
Y
263 24 427 494 357
131 145
2
Y
56 417 52 252 215
437 456
Y
303 114 173
360 363
2
Y
319 155
172 176
Y
480 6
136 137
2
Y
37 334 475 305
360 368
Y
462 179
212 228
1
Y
303 24 333 76 109
256 262
1
Y
302 79 493 230 214
408 422
2
Y
382 172 377
335 350
Y
450 424 488 10
227 241
1
Y
369 44 114 295
490 496
2
Y
322 0 18 453
80 93
Y
419
90 102
2
Y
21 251 70 57 475
337 347
Y
340 499 305 339
100 100
2
Y
331 316
266 285
Y
478 100 427 75
318 337
1
Y
439 254 400
247 250
1
Y
127 267 285 120
366 374
1
Y
112 92
14 31
2
Y
288 382 243 432
16 23
Y
319 264 357 125
340 341
2
Y
295 360
305 322
Y
209 313
276 285
2
Y
426 258 442
131 143
Y
135 76 86 214 53
452 467
1
Y
394 118 144 134 228
169 186
1
Y
124 137 275 483 392
224 234
2
Y
97
36 42
Y
386 346
410 420
2
Y
83 499 136 303 22
389 401
Y
391 142 132
165 177
2
Y
0 7 428 477 113
432 435
Y
376 279
16 17
1
Y
123 233 150 160 4
186 198
1
Y
442 484
354 368
1
Y
456
333 345
2
Y
150 97 59 413 22
335 350
Y
363
176 187
2
Y
4 422
7 9
Y
495 448
241 245
1
Y
321 100 134 458 144
184 191
2
Y
264 239 439 471
259 277
Y
485
250 253
2
Y
426 405
114 126
Y
401 179
262 278
2
Y
137 321 334 116 248
225 239
Y
339 425 137 60 378
453 465
2
Y
139 118
43 52
Y
178 162 377 228
12 20
2
Y
143
474 480
Y
236 113 298 208
258 261
2
Y
82 315
22 37
Y
63 378 499 71
197 213
1
Y
71 222 153 424
233 233
1
Y
71
358 359
1
Y
318 50 213
24 44
2
Y
372
140 140
Y
191 41
240 251
1
Y
226
93 94
1
Y
449 400 37
124 144
2
Y
243 121 436 352 398
480 489
Y
233 223 288
289 309
1
Y
472
291 293
1
Y
60 422
71 91
2
Y
206 415 204
166 168
Y
207
410 419
2
Y
389
162 173
Y
276 52 260
324 339
2
Y
402 190 409 46 353
306 325
Y
40 154
296 302
1
Y
430 372 469
232 238
2
Y
305 41 166 63
333 338
Y
373 338 209 157 97
253 254
1
Y
91 466 355 208
246 252
1
Y
228 152 114 31
239 259
2
Y
441 278 327 71 472
27 36
Y
177 316 88 120 23
99 100
1
Y
229 174
113 119
1
Y
195 268 168
13 30
1
Y
29
489 498
2
Y
133 10 111
185 192
Y
317 170 30 158 202
217 222
1
Y
32
377 378
2
Y
499 264 162
248 253
Y
221 457 359
207 211
2
Y
245
91 93
Y
255 28 120 404 416
192 198
1
Y
331 333
414 429
1
Y
283 154 368 250
147 154
1
Y
141 360 303
438 454
2
Y
366 163
397 408
Y
490
161 162
2
Y
444 491 296 186
227 230
Y
487 159 137 288
398 413
2
Y
146
320 322
Y
51 349 7
142 144
1
Y
412 47 471
440 457
1
Y
311 284
330 347
1
Y
351 444 454 72
151 171
2
Y
89 492 231
253 270
Y
63 219 447 420
312 321
2
Y
284 368 128 144
263 263
Y
400 360 385 295
447 453
2
Y
408 24 65 308
102 102
Y
375
40 41
1
Y
224 242
338 345
2
Y
302 175 12 147 135
255 270
Y
217
421 427
1
Y
273 91 333
71 80
2
Y
485 174
218 223
Y
297 254
400 419
2
Y
493 469 64
308 316
Y
216
102 107
1
Y
57 421 105 59
49 66
1
Y
46
110 124
1
Y
318 283
451 463
1
Y
267
453 454
2
Y
474 460 444
318 324
Y
273
302 313
1
Y
495
186 190
1
Y
335 492
238 252
1
Y
275 91
467 483
1
Y
467 433 137 106 38
126 146
2
Y
493 225 102
304 324
Y
41
186 193
2
Y
263 339 378 344
376 390
Y
162 277 116 137 403
369 370
1
Y
71 27 86 229
306 306
2
Y
81 392 2 279
25 40
Y
446 480 81
492 498
2
Y
217 161
208 228
Y
0 408 486 306
6 19
2
Y
460 110 102
74 75
Y
137 321
386 388
2
Y
168 300 59 415 113
380 384
Y
422 270 229 282
189 208
1
Y
204 360 363 186
387 401
1
Y
66 368 233
200 215
1
Y
147 36
358 376
2
Y
158 100 224 329 380
437 442
Y
209
201 212
2
Y
382
189 192
Y
417 115 83 113 208
6 21
2
Y
265 75 251 166
274 292
Y
120
358 374
2
Y
149 358 485 467
449 462
Y
380
179 192
2
Y
37
344 353
Y
330
351 356
1
Y
222 145 384 79
469 475
1
Y
252
346 357
2
Y
409 498 98
310 317
Y
151 270 248 178 274
18 26
1
Y
419
2 8
2
Y
364 367
51 55
Y
228 318 188 2 25
292 305
1
Y
49 147 433 467
90 96
1
Y
64 485
450 458
1
Y
455
297 309
1
Y
71 82 425 288 473
57 71
2
Y
340 129 439
380 398
Y
109
117 118
2
Y
415 84 405
25 37
Y
308 303 110 441
286 296
1
Y
436 398 499 73
62 74
1
Y
11
371 379
2
Y
180 426 221 61
419 434
Y
65 466 422 247
413 425
1
Y
397 292 344 224 450
433 453
1
Y
119 300 329 343 207
164 172
1
Y
298 160 299 86
28 43
1
Y
87 312
298 305
2
Y
406 239
303 309
Y
375 389
229 249
2
Y
116 185 220 97 0
50 67
Y
344 249 474
338 342
1
Y
223 18 41 319
203 222
1
Y
112
22 24
2
Y
299 344
269 277
Y
164 398 361 173
133 135
2
Y
65 481 471 308
74 75
Y
296
75 88
2
Y
487
331 348
Y
239 104 39
240 252
2
Y
287 406 212 468 273
180 181
Y
259 269 132 395 260
195 212
1
Y
478 22 315
369 387
2
Y
436 407 195 284 375
338 350
Y
435 2 412
337 353
2
Y
284
316 317
Y
331 338 492 100
399 419
2
Y
422 156
411 425
Y
408
451 453
1
Y
392 476 353 65 304
188 206
1
Y
347 393 413 132 200
477 487
2
Y
349
275 290
Y
165 401
232 242
2
Y
405 112
373 380
Y
338 453 200 139 367
69 85
1
Y
115 294
356 363
2
Y
173 33 292
203 212
Y
414 445 154
303 306
1
Y
27 267
421 441
2
Y
138 133 7
262 270
Y
276 141
84 88
1
Y
178 277
272 273
1
Y
308 437
264 273
1
Y
164 33 213
426 429
2
Y
358 288 360 156
439 451
Y
34 107 52 1
87 107
1
Y
52 495 312 498 212
401 407
1
Y
26 385 464
288 307
2
Y
118 137 388
155 167
Y
298 473
421 439
2
Y
165 423 441
276 292
Y
278 125 242 341
53 72
2
Y
320 461 497 173 155
122 138
Y
345
465 482
2
Y
72 395
54 72
Y
131
231 242
2
Y
141 336 417
419 431
Y
496 67 91 280 330
15 25
2
Y
0
15 31
Y
420 178 294 330 450
299 308
1
Y
210 73 7 178
197 198
2
Y
163 128
466 481
Y
72 200
154 160
2
Y
411 378 97
215 220
Y
72 274 452 216 427
60 64
500 5000
0 146 3
0 167 2
0 204 1
0 4 3
0 140 8
0 233 5
0 399 10
0 393 8
0 156 3
1 274 4
1 305 7
1 20 3
1 175 2
1 438 1
1 352 7
1 487 9
1 201 5
1 484 7
1 304 4
1 96 1
2 261 9
2 155 4
2 233 6
2 315 2
2 77 7
2 421 9
2 469 3
2 177 2
3 301 10
3 313 5
3 260 2
3 79 10
3 142 4
3 211 6
3 236 4
4 463 7
4 168 6
4 0 3
4 467 4
4 490 10
4 253 4
4 267 1
5 497 5
5 183 2
5 318 9
5 370 8
5 40 1
5 397 6
5 418 5
5 422 6
5 33 5
5 443 1
5 256 1
5 42 8
6 294 8
6 470 6
6 150 10
6 463 10
6 90 10
6 159 1
6 189 4
6 401 10
6 262 2
6 422 9
6 395 9
7 214 4
7 302 6
7 54 5
7 431 10
7 370 5
7 494 10
7 190 4
7 141 7
7 243 9
7 481 5
7 480 5
8 384 2
8 439 8
8 19 6
8 336 10
8 397 2
8 222 9
8 338 1
8 77 3
8 10 8
8 382 1
8 298 10
8 372 9
8 54 1
8 415 9
8 107 5
8 21 4
9 403 3
9 344 3
9 434 9
9 24 10
10 358 7
10 257 8
10 99 9
10 73 7
10 456 8
10 8 8
10 36 1
10 43 8
10 139 8
10 233 3
10 60 9
11 25 8
11 335 10
11 200 6
11 252 5
11 32 6
11 176 5
11 431 3
11 469 1
11 497 2
11 226 3
11 319 10
11 281 6
12 441 10
12 264 1
12 346 10
12 167 9
12 216 3
12 40 10
12 310 5
12 356 8
12 221 4
12 58 2
12 340 3
13 103 10
13 137 1
13 254 1
13 324 9
13 190 3
13 475 8
13 343 6
13 143 3
13 416 10
14 210 2
14 433 3
14 393 8
14 217 6
14 475 5
14 469 6
14 428 1
14 292 5
14 222 5
14 164 5
14 126 9
14 78 4
14 83 3
14 474 2
14 55 6
15 170 8
15 302 1
15 374 4
15 88 3
15 409 10
15 103 8
15 220 3
15 86 9
15 199 10
15 371 1
16 472 6
16 269 3
16 157 9
16 418 1
16 131 3
16 311 5
16 38 7
16 438 3
16 82 9
16 124 10
17 313 2
17 308 4
17 117 2
17 193 7
17 35 5
17 207 1
17 73 7
17 178 9
17 280 6
18 85 2
18 284 3
18 438 4
18 199 6
18 294 1
18 108 3
18 86 6
18 120 1
18 392 10
18 496 5
18 331 9
18 397 4
19 478 5
19 399 3
19 165 10
19 8 6
19 117 5
19 337 10
19 430 2
19 259 9
19 203 5
19 318 1
19 483 2
19 457 1
19 222 7
19 477 1
20 372 2
20 305 10
20 433 10
20 1 3
20 193 8
20 418 8
20 42 7
20 142 10
20 246 9
20 214 1
20 473 6
20 113 6
21 455 9
21 425 7
21 470 1
21 147 4
21 340 6
21 42 6
21 243 8
21 213 3
21 390 10
21 24 5
21 436 2
21 333 2
21 8 4
22 141 2
22 175 2
22 358 9
22 313 8
22 312 7
22 487 7
22 129 6
23 231 9
23 102 6
23 39 5
23 195 3
23 98 1
23 108 9
23 229 1
23 189 9
23 313 9
23 82 2
23 228 8
24 262 10
24 427 6
24 350 10
24 279 1
24 346 8
24 65 6
24 21 5
24 494 7
24 9 10
24 32 10
25 11 8
25 417 6
25 115 10
25 326 8
25 82 1
25 60 5
25 465 1
25 86 2
25 321 1
26 241 8
26 389 7
26 360 8
26 163 10
26 140 3
26 365 2
26 419 3
26 329 8
26 280 8
26 441 5
26 145 8
26 406 8
27 390 5
27 245 9
27 84 7
27 191 6
27 448 9
28 136 7
28 102 9
28 83 8
28 40 9
28 348 7
28 57 4
28 477 5
28 332 4
28 313 6
28 465 5
28 126 1
28 150 5
28 152 1
29 61 6
29 264 10
29 84 5
29 192 9
29 290 10
29 60 7
29 374 3
29 94 6
29 369 6
29 170 4
29 80 4
29 278 9
30 425 6
30 310 1
30 357 2
30 192 5
30 109 7
30 374 1
30 35 9
31 451 1
31 443 6
31 76 4
31 330 7
31 300 5
31 338 5
32 11 6
32 225 7
32 250 3
32 197 8
32 487 8
32 481 1
32 490 9
32 24 10
33 369 6
33 305 5
33 53 8
33 144 1
33 395 2
33 5 5
33 479 9
33 171 5
34 42 9
34 186 6
34 279 2
34 345 9
34 476 3
34 152 4
35 74 10
35 477 6
35 253 8
35 61 4
35 54 1
35 450 5
35 210 3
35 17 5
35 428 2
35 413 5
35 219 10
35 30 9
36 213 1
36 317 1
36 166 10
36 253 4
36 10 1
36 421 9
36 268 9
36 169 7
36 476 9
36 124 9
36 472 2
37 347 7
37 416 1
37 385 1
37 158 2
37 312 8
37 271 1
37 48 2
38 306 5
38 68 5
38 52 9
38 363 2
38 355 7
38 470 2
38 386 1
38 257 8
38 50 4
38 16 7
38 176 2
38 295 6
38 330 8
39 304 10
39 48 5
39 412 2
39 23 5
39 251 3
39 56 5
39 115 5
39 127 8
39 353 5
39 413 7
39 151 1
39 344 6
39 111 8
39 228 7
39 468 6
40 192 1
40 297 4
40 216 7
40 123 8
40 484 10
40 247 9
40 28 9
40 5 1
40 12 10
40 51 1
40 402 10
40 124 8
41 334 9
41 293 1
41 158 3
41 460 7
41 147 2
41 167 7
41 111 2
41 43 1
41 396 4
41 54 1
41 428 9
42 86 4
42 34 9
42 409 1
42 377 9
42 60 4
42 284 5
42 20 7
42 362 1
42 113 6
42 119 4
42 21 6
42 238 5
42 76 7
42 5 8
43 41 1
43 245 4
43 490 4
43 379 5
43 232 9
43 387 8
43 301 7
43 463 1
43 10 8
43 166 1
43 110 6
43 184 3
43 266 3
43 321 6
43 395 10
44 123 8
44 462 2
44 204 9
44 379 8
44 359 7
45 300 2
45 337 10
45 472 6
45 259 9
45 360 8
45 317 7
46 94 8
46 230 5
46 313 9
46 200 10
47 131 8
47 281 9
47 378 8
47 100 8
47 273 10
47 158 8
47 242 2
47 132 3
47 458 10
47 398 8
48 209 5
48 39 5
48 364 10
48 393 5
48 147 6
48 294 5
48 37 2
49 324 7
49 197 5
49 113 7
49 328 5
49 265 3
49 178 3
49 429 4
49 346 6
50 184 9
50 165 9
50 473 3
50 395 3
50 81 4
50 460 7
50 454 5
50 461 1
50 38 4
50 139 5
50 99 1
51 421 6
51 149 7
51 40 1
51 165 1
51 265 1
51 140 9
51 343 1
51 298 5
52 114 6
52 38 9
52 343 7
52 348 9
52 278 7
52 325 7
52 320 4
53 134 3
53 477 9
53 409 2
53 306 5
53 438 8
53 360 2
53 208 9
53 33 8
53 460 5
53 419 5
53 249 6
54 345 5
54 7 5
54 184 8
54 35 1
54 364 6
54 332 6
54 41 1
54 499 7
54 281 10
54 8 1
54 282 3
54 173 3
55 285 5
55 434 3
55 190 8
55 486 4
55 317 8
55 14 6
56 360 9
56 164 10
56 467 5
56 459 6
56 352 1
56 39 5
56 118 4
56 102 10
56 122 6
56 139 3
56 366 2
56 329 1
56 64 6
56 156 10
57 178 8
57 310 7
57 104 3
57 171 2
57 28 4
57 391 1
57 66 3
57 96 8
57 280 3
57 263 1
58 71 6
58 115 6
58 203 10
58 168 4
58 12 2
58 112 3
59 201 1
59 255 2
59 438 10
59 198 5
59 391 1
59 390 3
59 176 4
59 457 10
59 396 4
59 210 6
59 291 9
59 449 9
59 352 6
59 99 2
60 305 10
60 42 4
60 266 2
60 432 9
60 29 7
60 390 5
60 180 6
60 412 1
60 25 5
60 478 6
60 10 9
61 29 6
61 210 8
61 35 4
61 352 10
61 382 10
61 484 5
61 220 4
61 324 2
61 436 1
61 341 7
61 376 2
61 383 6
61 144 1
61 488 3
62 144 10
62 167 8
62 255 8
62 95 7
62 282 9
62 464 7
62 262 1
62 132 2
63 98 6
63 343 6
63 150 7
63 487 3
63 447 5
63 342 5
63 257 10
63 382 9
63 378 5
63 84 1
63 248 2
63 402 10
63 160 5
64 85 5
64 489 3
64 472 9
64 168 9
64 56 6
64 448 2
65 140 4
65 350 7
65 441 6
65 71 3
65 487 10
65 409 10
65 24 6
65 237 10
65 403 5
65 415 10
66 161 4
66 425 7
66 250 1
66 421 10
66 380 4
66 57 3
66 485 3
66 361 10
67 387 6
67 335 5
67 441 6
67 73 3
67 327 10
67 389 9
67 110 4
67 279 4
68 38 5
68 334 1
68 406 2
68 179 2
68 108 10
68 82 8
68 144 6
68 441 9
68 290 10
69 175 7
69 219 10
69 239 6
69 225 6
69 301 1
69 306 5
69 253 4
70 174 9
70 212 2
70 453 5
70 112 2
70 486 5
70 439 9
70 107 8
71 58 6
71 320 5
71 65 3
71 258 10
71 255 6
71 185 10
71 387 8
